SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
3, 0.7000, 35, 0.00934878, -0.99599081, 0.14683624, 0.07244686, -1.27662933, 0.16342361, 0.61866921, -40.43764496, 11.20898151, 23.74166107, 7.10912704, -65.72808075, 0.81349516, -0.20537660, 0.06044799, 0.54073298, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7200, 36, -0.03451500, -1.00484002, 0.05835630, 0.18942061, -0.77112061, 0.43794498, -34.60723877, -66.84715271, 7.57669163, 90.62290955, -1.55349445, -149.28070068, -0.19555229, 0.17910169, -0.68800884, -0.67551887, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.7200, 36, 0.00468708, -0.99312311, 0.14951329, 0.14902239, -1.62950337, 0.33021218, 0.29199427, -39.58556747, 10.91125202, 23.74413681, 7.10673285, -65.76039886, 0.81334156, -0.20536624, 0.06053486, 0.54095817, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7400, 37, -0.03219908, -1.00554240, 0.05688263, 0.09318066, -0.65398848, 0.43635911, -34.81529617, -66.96240234, 7.45998669, 90.62589264, -1.56131697, -149.29386902, -0.19551659, 0.17898120, -0.68805909, -0.67551005, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.7400, 37, 0.00007474, -0.99435163, 0.14675011, 0.14703070, -1.50214672, 0.45329145, 0.41078481, -39.63721085, 11.27514553, 23.74716759, 7.10154200, -65.78974152, 0.81320500, -0.20534872, 0.06063923, 0.54115856, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7600, 38, -0.03167430, -1.00419176, 0.05438552, 0.05786571, -0.95100403, 0.40302220, -34.81529617, -67.04882813, 7.25576496, 90.62909698, -1.56807649, -149.31346130, -0.19543642, 0.17882890, -0.68811893, -0.67551255, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.7600, 38, 0.00446473, -0.99549252, 0.14242241, 0.32407135, -1.27615309, 0.50435734, 0.02471460, -40.23108292, 10.91125202, 23.75875282, 7.08876228, -65.81229401, 0.81309575, -0.20536098, 0.06082660, 0.54129678, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7800, 39, -0.03298362, -1.00545037, 0.05518014, 0.23035221, -0.89784622, 0.40951389, -35.14224243, -66.41500854, 7.28493738, 90.62582397, -1.58034480, -149.32685852, -0.19543572, 0.17867003, -0.68813944, -0.67553389, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.7800, 39, 0.00267748, -0.99507511, 0.14624310, 0.27691096, -1.86450648, 0.42000693, 0.23259901, -39.04333115, 11.14281750, 23.76429939, 7.08501339, -65.85108948, 0.81290787, -0.20536272, 0.06094939, 0.54156458, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8000, 40, 0.00118075, -0.99565876, 0.14629579, 0.30388278, -2.14385843, 0.41837001, 0.85625219, -40.20526123, 11.47362995, 23.77998543, 7.07872248, -65.89263916, 0.81269228, -0.20542328, 0.06114339, 0.54184330, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8000, 40, -0.03348763, -1.00554740, 0.05653370, 0.24914064, -0.61056703, 0.51691824, -34.78557205, -66.67430115, 7.78092146, 90.63265228, -1.58898544, -149.34036255, -0.19539693, 0.17854924, -0.68821412, -0.67550105, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8200, 41, 0.00338269, -0.99518555, 0.14576299, 0.28260207, -2.05570936, 0.45542535, 0.11380847, -39.86959076, 10.38195133, 23.78525543, 7.07503223, -65.93325806, 0.81249589, -0.20542218, 0.06126775, 0.54212397, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8200, 41, -0.03376280, -1.00536776, 0.05625193, 0.30454561, -0.81527758, 0.52589422, -35.14224243, -66.44380951, 7.69338894, 90.63066864, -1.60640657, -149.35255432, -0.19543201, 0.17836913, -0.68824816, -0.67550373, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8400, 42, -0.03177657, -1.00505686, 0.05523375, 0.30181414, -0.80059612, 0.39248997, -34.60723877, -66.81835175, 7.89761829, 90.63779449, -1.61305165, -149.36842346, -0.19536698, 0.17824648, -0.68832511, -0.67547655, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8400, 42, -0.00007529, -0.99546963, 0.14355350, 0.46594569, -1.61382651, 0.29668367, -0.15347314, -39.61138916, 10.84508705, 23.79419136, 7.07317495, -65.96581268, 0.81232858, -0.20545968, 0.06138177, 0.54234773, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8600, 43, -0.03505543, -1.00635254, 0.05401247, 0.49801359, -0.77189344, 0.49245268, -34.72613144, -66.15571594, 7.54751921, 90.64942169, -1.62081492, -149.38490295, -0.19529796, 0.17812113, -0.68843120, -0.67542142, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8600, 43, -0.00061030, -0.99554515, 0.14693695, 0.43362731, -2.14332104, 0.22880515, 0.26229760, -40.64421082, 10.77892780, 23.81279945, 7.06765223, -66.00392914, 0.81212246, -0.20554601, 0.06157806, 0.54260117, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8800, 44, -0.03755060, -1.00360203, 0.05560108, 0.49338576, -0.75238788, 0.46823147, -34.16139984, -66.44380951, 7.66421652, 90.65540314, -1.63827634, -149.39741516, -0.19531909, 0.17795247, -0.68851268, -0.67537677, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8800, 44, -0.00339704, -0.99560070, 0.14564393, 0.24294549, -1.59474862, 0.13134593, 0.52957726, -39.61138916, 10.77892780, 23.81782150, 7.06928015, -66.03450775, 0.81196636, -0.20557255, 0.06164495, 0.54281718, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9000, 45, -0.03620883, -1.00434637, 0.05374761, 0.56667346, -0.41156274, 0.36404741, -34.01278687, -66.50144196, 8.16020012, 90.66777802, -1.64303398, -149.40637207, -0.19527546, 0.17789149, -0.68860680, -0.67530942, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9000, 45, -0.00323042, -0.99548006, 0.14437008, 0.21486160, -0.92314851, 0.05241725, 0.23259901, -40.25690079, 11.57287598, 23.84191704, 7.05419636, -66.04177856, 0.81191015, -0.20567071, 0.06188084, 0.54283726, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9200, 46, -0.03594696, -1.00500751, 0.05496843, 0.41167215, -0.55724341, 0.22106491, -33.86417389, -66.64548492, 7.92679834, 90.66167450, -1.66924357, -149.40968323, -0.19542162, 0.17770542, -0.68861616, -0.67530662, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9200, 46, -0.00362908, -0.99523216, 0.14560506, 0.27104282, -0.89355624, 0.03832291, -0.03468066, -39.55974579, 11.60595417, 23.84765625, 7.05558777, -66.05914307, 0.81181562, -0.20570834, 0.06192916, 0.54295886, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9400, 47, -0.00365129, -0.99623740, 0.14365040, 0.42370641, -0.86371690, 0.07457641, 0.11380847, -39.17243576, 11.77136040, 23.85613632, 7.05594730, -66.07498932, 0.81172478, -0.20576146, 0.06199520, 0.54306698, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9600, 48, -0.00280153, -0.99614608, 0.14435981, 0.44883525, -0.60375136, -0.00908561, 0.26229760, -39.06915283, 10.97741604, 23.88053513, 7.03084469, -66.06606293, 0.81175894, -0.20582487, 0.06227566, 0.54295981, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9400, 47, -0.03580598, -1.00610173, 0.05578363, 0.38848457, -0.52303416, 0.09813563, -34.25056458, -67.53859711, 7.69338894, 90.66959381, -1.66941690, -149.42010498, -0.19534901, 0.17765531, -0.68867922, -0.67527652, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9600, 48, -0.03765241, -1.00592804, 0.05546317, 0.46846113, -0.44519424, -0.11770894, -34.39917755, -66.44380951, 8.01432323, 90.67899323, -1.66536772, -149.42863464, -0.19526003, 0.17764412, -0.68874162, -0.67524153, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9800, 49, -0.00307140, -0.99678653, 0.14626284, 0.35301360, -0.81973106, -0.01962278, 0.08410987, -39.92123413, 11.83752441, 23.88708115, 7.03322744, -66.08083344, 0.81167382, -0.20587404, 0.06231603, 0.54306382, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9800, 49, -0.03577757, -1.00402355, 0.05445335, 0.45280954, -0.44029731, -0.09278557, -34.33972931, -66.35738373, 8.01432323, 90.66566467, -1.68422949, -149.42533875, -0.19541258, 0.17752914, -0.68868685, -0.67528355, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0000, 50, -0.03489440, -1.00619173, 0.05539406, 0.57493514, -0.45032516, -0.11289750, -34.45862579, -66.53025055, 7.92679834, 90.67761230, -1.67986333, -149.43405151, -0.19531672, 0.17752312, -0.68876404, -0.67523408, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0000, 50, -0.00325063, -0.99458599, 0.14326654, 0.51117814, -0.61820090, -0.09923076, 0.61866921, -39.79212952, 11.34130573, 23.91212463, 7.00671387, -66.06903839, 0.81172240, -0.20593713, 0.06260449, 0.54293400, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0200, 51, -0.03666589, -1.00532007, 0.05340390, 0.58598459, -0.40162161, -0.16106021, -34.81529617, -67.25050354, 7.57669163, 90.67597198, -1.69334495, -149.43505859, -0.19539371, 0.17743416, -0.68877655, -0.67522252, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0200, 51, -0.00355392, -0.99529392, 0.14303747, 0.50634956, -0.47597441, -0.19083436, -0.03468066, -39.53392410, 11.30822372, 23.92287636, 7.01141739, -66.07661438, 0.81166047, -0.20603058, 0.06263518, 0.54298759, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0400, 52, -0.00391537, -0.99576092, 0.14514858, 0.51132381, -0.33865285, -0.24251634, 0.47018200, -39.81795120, 11.07665825, 23.93288994, 7.01717377, -66.08180237, 0.81160975, -0.20612489, 0.06265051, 0.54302603, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0400, 52, -0.03738490, -1.00430870, 0.05434267, 0.66699094, -0.30441076, -0.14338912, -34.48834229, -66.53025055, 7.98514318, 90.68887329, -1.68771350, -149.44087219, -0.19530585, 0.17745462, -0.68885297, -0.67516452, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0600, 53, -0.03574574, -1.00447893, 0.05445097, 0.30695638, 0.37576419, -0.51375145, -35.08279800, -66.73191071, 7.72256899, 90.69332123, -1.67750657, -149.43257141, -0.19528699, 0.17757273, -0.68885070, -0.67514127, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0600, 53, -0.00358475, -0.99497211, 0.14614661, 0.46709585, -0.64271539, -0.25999770, 0.02471460, -39.55974579, 10.87817001, 23.95727158, 7.00426340, -66.07825470, 0.81160092, -0.20624071, 0.06285267, 0.54297161, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0800, 54, -0.00401272, -0.99571717, 0.14418615, 0.53952485, -0.37760726, -0.46839011, 0.23259901, -39.86959076, 11.47362995, 23.96870041, 7.01373100, -66.08361053, 0.81154156, -0.20636183, 0.06284826, 0.54301494, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0800, 54, -0.03635440, -1.00513160, 0.05543327, 0.26580018, 0.43429598, -0.47737122, -34.75585175, -66.38619995, 7.92679834, 90.68707275, -1.68059790, -149.41813660, -0.19540019, 0.17763054, -0.68879628, -0.67514879, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.1000, 55, -0.00273728, -0.99497032, 0.14521366, 0.56950784, -0.38737455, -0.40351200, 0.32169288, -39.19825745, 11.04357529, 23.99158478, 7.00815535, -66.07994080, 0.81152570, -0.20650055, 0.06299025, 0.54296952, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1000, 55, -0.03745535, -1.00510895, 0.05388311, 0.29868123, 0.34174052, -0.62377560, -34.75585175, -66.29976654, 8.07267570, 90.69118500, -1.66797090, -149.40992737, -0.19536693, 0.17776194, -0.68878847, -0.67513186, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1200, 56, -0.03750250, -1.00453007, 0.05376392, 0.35103977, 0.41958672, -0.71075052, -34.28029251, -66.81835175, 8.27689743, 90.68670654, -1.66953230, -149.39598083, -0.19546534, 0.17782883, -0.68874282, -0.67513233, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.1200, 56, -0.00442927, -0.99487466, 0.14246617, 0.58920228, -0.12744910, -0.45718938, 0.14350514, -40.43764496, 11.27514553, 24.00401497, 7.01644611, -66.07890320, 0.81149638, -0.20662688, 0.06298756, 0.54296553, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1400, 57, -0.03612892, -1.00600624, 0.05337200, 0.35634112, 0.60466295, -0.71037710, -34.81529617, -66.01166534, 8.33524990, 90.69126892, -1.65560651, -149.38298035, -0.19545174, 0.17799740, -0.68872821, -0.67510676, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.1400, 57, -0.00446280, -0.99654275, 0.14495160, 0.57373971, 0.20597747, -0.59923095, 0.52957726, -39.81795120, 11.20898151, 24.01638412, 7.02660275, -66.07205200, 0.81149203, -0.20676446, 0.06296064, 0.54292274, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1600, 58, -0.03513824, -1.00615644, 0.05371594, 0.19171548, 0.51037294, -0.52025616, -34.72613144, -66.81835175, 7.75174141, 90.69407654, -1.64519906, -149.37211609, -0.19544925, 0.17812923, -0.68871188, -0.67508930, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.1600, 58, -0.00307705, -0.99603945, 0.14573652, 0.52383238, 0.26476389, -0.73300725, 0.17320374, -39.76631165, 10.34887314, 24.04097939, 7.02414799, -66.05404663, 0.81153643, -0.20693737, 0.06306234, 0.54277867, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1800, 59, -0.03823477, -1.00459337, 0.05361407, 0.25548884, 0.47091511, -0.53138143, -34.63695526, -66.27095032, 8.04349613, 90.68395996, -1.65138018, -149.35522461, -0.19560146, 0.17817688, -0.68863547, -0.67511058, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.1800, 59, -0.00092693, -0.99442023, 0.14535725, 0.36469892, 0.24461414, -0.64903206, 0.44048342, -39.24990082, 10.64660358, 24.04915810, 7.03624392, -66.04605865, 0.81154227, -0.20705473, 0.06299953, 0.54273260, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2000, 60, -0.03709399, -1.00419438, 0.05497545, 0.31168669, 0.51462460, -0.54994756, -34.63695526, -66.41500854, 7.45998669, 90.68889618, -1.64041591, -149.34375000, -0.19559602, 0.17831941, -0.68862993, -0.67508024, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.2000, 60, -0.00003958, -0.99439132, 0.14175120, 0.51273519, 0.46083272, -0.74332356, 0.82655555, -40.41182327, 10.48119736, 24.06318474, 7.03646183, -66.02416229, 0.81162030, -0.20716712, 0.06302480, 0.54257005, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2200, 61, -0.03395169, -1.00580037, 0.05403078, 0.40190700, 0.63127035, -0.47719443, -34.69640350, -66.73191071, 7.92679834, 90.68119049, -1.63372910, -149.32437134, -0.19568227, 0.17846234, -0.68854403, -0.67510504, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.2200, 61, 0.00156388, -0.99608397, 0.14511350, 0.58129066, 0.14732867, -0.79564643, 0.26229760, -39.53392410, 11.14281750, 24.07587814, 7.05144501, -66.01815033, 0.81160432, -0.20732844, 0.06296609, 0.54253906, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2400, 62, -0.03320923, -1.00675237, 0.05420938, 0.33110636, 0.49507150, -0.50094455, -35.38002396, -66.09809875, 8.10184860, 90.68688965, -1.62379813, -149.31393433, -0.19567569, 0.17859378, -0.68854612, -0.67507011, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.2400, 62, 0.00159320, -0.99778980, 0.14438458, 0.49972528, 0.29422149, -0.87740219, 0.20290041, -38.86259079, 10.91125202, 24.08656693, 7.06738377, -66.00894928, 0.81160575, -0.20748165, 0.06288521, 0.54248774, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.2600, 63, -0.00044255, -0.99303854, 0.14378692, 0.51119733, -0.05384773, -0.83074129, -0.09407593, -39.04333115, 10.24962711, 24.10218620, 7.07145929, -65.99765778, 0.81162512, -0.20761701, 0.06290933, 0.54240429, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2600, 63, -0.03702179, -1.00231576, 0.05432501, 0.34675714, 0.26296535, -0.29205748, -34.78557205, -66.04047394, 8.16020012, 90.69338989, -1.61769736, -149.30807495, -0.19566375, 0.17867634, -0.68856579, -0.67503154, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.2800, 64, -0.00302291, -0.99419379, 0.14671074, 0.64393723, 0.14761463, -0.92044055, 0.49987867, -39.40481949, 11.47362995, 24.11626816, 7.08817148, -65.98999023, 0.81161189, -0.20779690, 0.06284166, 0.54236287, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2800, 64, -0.03623269, -1.00509810, 0.05550491, 0.28560132, 0.44205409, -0.16399500, -34.33972931, -65.86761475, 7.98514318, 90.68835449, -1.63715351, -149.29478455, -0.19586580, 0.17863201, -0.68854541, -0.67500550, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3000, 65, -0.03647452, -1.00485063, 0.05541594, 0.31228045, 0.45663649, -0.23792265, -34.51807022, -66.29976654, 8.56865215, 90.69350433, -1.63248193, -149.28543091, -0.19588500, 0.17872472, -0.68855399, -0.67496669, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.3000, 65, -0.00125951, -0.99473262, 0.14794010, 0.66501510, 0.48611191, -1.13724422, 0.11380847, -39.66302872, 11.27514553, 24.13939476, 7.09989166, -65.97135162, 0.81164134, -0.20802416, 0.06283283, 0.54223269, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.3200, 66, -0.00017112, -0.99598634, 0.14741547, 0.79276049, 0.46197623, -1.13238204, 0.08410987, -39.43064117, 10.54735756, 24.15587997, 7.11982727, -65.95698547, 0.81165075, -0.20823933, 0.06274109, 0.54214668, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3200, 66, -0.03501053, -1.00515914, 0.05548613, 0.30125079, 0.32026261, -0.19724107, -34.87474442, -66.78954315, 8.30607796, 90.68124390, -1.64840198, -149.27145386, -0.19608137, 0.17869322, -0.68848449, -0.67498893, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.3400, 67, 0.00086222, -0.99584943, 0.14908813, 0.46122339, 0.19129172, -1.04503989, 0.52957726, -39.71466827, 10.94433403, 24.16644287, 7.13946772, -65.95019531, 0.81163549, -0.20840706, 0.06263717, 0.54211718, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3400, 67, -0.03515358, -1.00549161, 0.05558683, 0.22543623, 0.14998329, -0.22692940, -34.81529617, -66.21334076, 8.04349613, 90.68472290, -1.64319348, -149.26831055, -0.19606352, 0.17874908, -0.68849200, -0.67497164, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3600, 68, -0.03545221, -1.00564766, 0.05565162, 0.18701918, 0.02677123, -0.19702180, -34.57751846, -66.61667633, 8.07267570, 90.68782806, -1.63924587, -149.26739502, -0.19604045, 0.17878325, -0.68850279, -0.67495823, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.3600, 68, -0.00092142, -0.99481434, 0.14944735, -0.07156125, -0.18357530, -0.11675802, 0.11380847, -40.02451706, 11.34130573, 24.22038078, 7.07558870, -65.91340637, 0.81180316, -0.20851938, 0.06328570, 0.54174751, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.3800, 69, -0.00087868, -0.99524748, 0.14511546, 0.28817084, 0.25865984, -0.05984815, 0.49987867, -39.09497452, 10.64660358, 24.22627640, 7.07584620, -65.90721130, 0.81182140, -0.20856574, 0.06330042, 0.54170066, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3800, 69, -0.03540786, -1.00436974, 0.05559034, 0.14954887, -0.08509322, -0.18878205, -34.87474442, -66.27095032, 7.75174141, 90.64474487, -1.69202352, -149.24998474, -0.19652475, 0.17850067, -0.68830311, -0.67509586, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4000, 70, -0.03619117, -1.00415325, 0.05549387, 0.07846037, -0.03134567, -0.18227948, -34.48834229, -66.47262573, 8.16020012, 90.64621735, -1.68856502, -149.25012207, -0.19650100, 0.17852286, -0.68830669, -0.67509329, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.4000, 70, 0.00248315, -0.99500793, 0.14636280, 0.23955725, 0.00367851, -0.16617526, 0.47018200, -38.94005203, 11.17589951, 24.24353218, 7.07400465, -65.90785980, 0.81178951, -0.20867927, 0.06339647, 0.54169339, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4200, 71, -0.03211159, -1.00575507, 0.05344518, -0.02255766, -0.20643000, -0.22201984, -34.87474442, -66.27095032, 7.19741249, 90.62671661, -1.68829179, -149.24504089, -0.19655971, 0.17852159, -0.68818349, -0.67520213, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.4200, 71, 0.00438033, -0.99617791, 0.14726354, -0.00971130, -0.44327033, -0.04779007, 0.67806643, -39.45646286, 10.51427555, 24.24359703, 7.07623291, -65.91667938, 0.81174445, -0.20868497, 0.06339678, 0.54175866, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4400, 72, -0.03434077, -1.00533056, 0.05643630, 0.11800186, -0.39676505, -0.14819258, -34.87474442, -66.78954315, 7.72256899, 90.62938690, -1.68517601, -149.25247192, -0.19649319, 0.17850003, -0.68820596, -0.67520422, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.4400, 72, 0.00273362, -0.99491143, 0.14760636, 0.08658937, -0.52150398, 0.05567409, 0.35138953, -39.43064117, 10.58043957, 24.24549294, 7.07643080, -65.92704773, 0.81169176, -0.20869356, 0.06342319, 0.54183125, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.4600, 73, 0.00211098, -0.99535936, 0.14749488, 0.09732477, -0.47008511, 0.16649768, 0.70776308, -39.35317993, 11.14281750, 24.26175880, 7.06624317, -65.93440247, 0.81164199, -0.20875846, 0.06358691, 0.54186165, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4600, 73, -0.03499819, -1.00413740, 0.05662675, 0.00034779, -0.39612427, -0.01450521, -35.26113510, -66.61667633, 7.89761829, 90.62916565, -1.68494034, -149.26069641, -0.19644371, 0.17845170, -0.68821710, -0.67522007, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
